	CD34	CD16	c.Kit	EPCR	Flk2	CD150	CD48	Lin	Sca1
HSPC_446	0.661492522369617	0.696830524253068	1.52841579983737	1.70579483955528	0.114023320189563	0.381044369277956	0.54450617063125	0.798580996885769	0.882137510412033
HSPC_447	0.807548371104261	0.640016553948073	1.49135276751997	0.499392971996762	0.27036593238414	0.303634001498894	0.484183241613947	0.370472051142925	0.690169210170626
HSPC_448	0.73690602995248	0.695155935077108	1.35336056372933	0.456359622030842	0.366649406019808	0.402198069941243	1.01522390426484	0.580406964428943	0.707780388019958
HSPC_449	0.729849644970898	0.390205552926165	1.30715924666274	0.960656379226916	0.327613823398805	0.404329042923608	0.623386214804965	0.777462880263363	0.708079633594934
HSPC_450	0.835918142154869	0.346181146686485	1.46280420409711	0.600454075307456	0.583922090295567	-0.0663390230093782	0.861285260869396	0.621373522689527	0.792933434168377
HSPC_451	0.860703473512007	0.86209948538633	1.55191288959238	0.804519495831808	0.413869809928862	0.355351290825109	0.701701674581554	0.651235773107305	0.746536003437231
HSPC_453	0.7241497918117	0.889188209325741	1.24432723842546	0.980887185532368	0.390585474391644	0.619965035487948	0.616884765448281	0.652855502011245	0.693719816060211
HSPC_454	0.899602163073112	1.03851377853354	1.51910097225481	0.68430642304926	0.280863116984337	0.396906759712026	1.31979356123526	0.565450925520525	0.743983292309695
HSPC_455	0.69363259319615	0.896220542148662	1.23685093199324	0.465034198922105	0.377026799902316	0.343854818172758	0.747740997758849	0.696206743101801	0.819415447189471
HSPC_456	0.744906220225399	0.178352642188936	1.44902772768301	0.860634719823675	0.516650536641801	0.112140547502292	0.815772833186809	0.654979840567109	0.669340800523842
HSPC_457	0.485913072213172	0.556138758197145	1.49320485976454	1.52277004454512	0.507061218852187	0.473757915512386	0.231147722528693	0.654621708037044	1.34940827499337
HSPC_459	0.802238397527298	0.373752499238447	1.45636522752694	0.487809858183644	0.426677360476381	-0.156810490227494	0.472239443874885	0.76089068959424	0.918237593883133
HSPC_460	0.27494211327377	0.60232089404793	1.300822799538	1.33908263721889	0.243443739369461	0.455943873508822	0.328535387435801	0.297324656297399	1.19752785014457
HSPC_461	0.71435038395492	0.775663713830423	1.50827497016372	0.365163541987496	0.266857889989641	0.679527300386546	0.325012000452983	0.763628682720799	0.759265506837825
HSPC_462	0.43953362487988	0.718141666510676	1.33664706760829	1.16066518632289	0.242113143340724	0.368015391114401	0.339470446371719	0.465216168118966	1.09853397266278
HSPC_463	0.831353248659563	0.810203999901106	1.27838277197656	0.583122063479136	0.399617766569541	0.337296799849413	0.714001946342181	0.639546463509632	0.644719268421543
HSPC_465	0.454442410375851	0.636093435242933	1.35366223466416	1.13518318741369	0.174302264189541	0.111931487849854	0.377008458705818	0.412346689014021	0.734488946509324
HSPC_466	0.668366151428784	0.847896788903311	1.09083829593091	0.684580331141446	0.434235129638592	0.157475891917724	0.366734176810932	0.571748252008677	0.912151391557512
HSPC_467	0.815615051256321	0.554638210515368	1.34773559434589	0.106827124365364	0.419836217184132	-0.0282032166075444	0.920817035397133	0.664963895572481	0.856380192719859
HSPC_468	0.70776664973475	0.424868178371912	1.30401312918514	0.564473742833676	0.764331625667603	-0.101316151829515	0.943784855679189	0.759109306942943	0.695474385491939
HSPC_470	0.532756531889722	0.812491819641529	1.07971683866459	0.415319968734719	0.315996082323917	0.234024143395878	0.41443853317728	0.606163493963199	0.780920038056727
HSPC_471	0.96036053873473	0.28301146836356	1.01540232650317	0.426604849265634	0.63252126696825	0.172153992309145	0.904994663663168	0.376165747254582	0.699537202875491
HSPC_472	0.727792306977338	0.627692157242142	1.12281722644493	0.88004989300607	0.23838507595577	0.427114843018552	0.293426691125825	0.736706099417435	0.927156711977801
HSPC_473	0.576006104529831	0.806710704244487	1.50210922968336	1.16973442155818	0.301959050428391	0.392299587805807	0.457097663364646	0.766287010897702	0.914826635267274
HSPC_474	0.815269950236038	0.731947321524615	1.17709040349676	0.156753210253735	0.462587335486133	0.456851609017244	1.2864853110257	0.566041203231426	0.75816891553995
HSPC_475	0.445191811933665	1.34553660519626	1.47997249606385	1.05504149288116	0.282372680948307	0.983265191192361	0.406943818369228	0.743750117215552	0.840743027632039
HSPC_477	0.60284732034647	0.180094538447676	1.07164579841953	0.880855567258941	0.649925611206194	0.417684365216109	0.39464131986167	0.703933100381409	1.02866233329181
HSPC_478	0.430693914168835	1.17683184089456	1.16871506914447	1.43244252136736	0.0318089362617409	0.228814854654184	0.588842576933593	0.749423530345818	1.22108680444165
HSPC_479	1.11530962509117	0.56375781884741	0.869177296999403	0.701886046274436	0.258154252788036	0.189068006981774	0.635775229114105	0.745076418334262	0.711507026643515
HSPC_480	0.547686334777267	1.05918489744109	1.35803008233839	0.352959924382428	0.281709816820725	0.730857405395972	0.44884174224887	0.535270968406402	0.660005832264222
HSPC_482	0.183705908147723	0.319725945263208	0.841861113902483	0.433433787489186	0.258795242014589	0.0424840044238746	1.15458910449518	0.254687281340187	0.665000455798833
HSPC_483	0.719512655180755	0.750745206401479	1.29785175502154	1.27409085537128	0.21226855432416	1.0564817596622	0.293550981504438	0.798783981053971	0.992820053219486
HSPC_485	0.874750210241088	0.72809040518464	1.27713937809968	0.237960512835927	0.413623845838369	0.430628800849529	1.31180319760205	0.518037419530743	0.81603596537487
HSPC_486	0.466057316296546	0.943185047703357	1.24246354084376	0.870167027188961	0.291862223087641	0.263751748274145	0.437937607663261	0.80401910523907	0.719050059607908
HSPC_488	0.692573967457958	0.65291068371283	1.37033279502052	0.79361884775414	0.237211163675013	0.467819375545392	0.363513984987226	0.550193642317364	0.773372711650837
HSPC_489	0.568604564740373	1.39129317700723	1.17275889026292	0.550700797275875	0.377794126234844	0.507177488763388	1.02155334732036	0.76733671214307	0.62842303814882
HSPC_490	0.884528557294232	0.708220869910546	1.33421552500965	0.421968371642759	0.359782284811003	0.133570636166644	0.324387665663669	0.612807088656237	0.698968104035337
HSPC_491	1.0853808325153	0.716221515633593	1.3608478322586	0.614658266774992	0.220004836822154	0.871650153358327	0.449217058744491	0.772230344787649	0.678183909992012
HSPC_492	0.626754973720711	0.36835371506032	1.32324512602921	0.0413502192260535	0.423204344410784	0.0966639871669745	1.26714161395523	0.349371246078119	0.713149127157085
HSPC_493	0.526897868995351	0.699866578211464	1.31285064725649	0.528873137280571	0.183058935267539	0.852972963306922	0.35809667301173	0.73181422578393	0.761318093658182
HSPC_494	0.598956037981693	0.337161768674498	1.0106182430636	0.400632098330823	0.445828923152574	0.330079887075267	0.952825382871183	0.746249346693984	0.732828936832838
HSPC_495	0.745918480338505	0.540273831721429	1.46942077925432	1.02599914048948	0.362185536963931	0.283809589640419	0.983168376501278	0.745929037375619	0.690979851750698
HSPC_496	0.369976563231119	0.55614701752194	1.17038857553852	1.53605674507059	0.0950119459448111	0.220604058303106	0.314040750588426	0.706657367186344	0.965057162915867
HSPC_497	1.04539351709228	0.700388631406727	1.10748240583333	0.274358947709246	0.357611279411039	0.522080669381763	1.17204575150112	0.678294444812291	0.964941044334499
HSPC_498	0.548228465042941	0.931931196794698	1.06510591628165	0.371007381877767	0.422541673008398	0.212195619301642	0.6243370422362	0.530396508418562	0.653377214324482
HSPC_499	0.840737787302356	1.0519660816163	1.28113246870519	0.635170294604056	0.181188319687278	0.0990874056708755	0.890595568284995	0.733777266668263	0.9809989132678
HSPC_500	0.444145204376128	0.84302029471318	1.28757292707482	0.864202821668214	0.0798802956660661	0.606523418992371	0.467540469098747	0.635646469037011	0.917986244028591
HSPC_501	0.486059669593496	1.00121349315513	1.63224736455759	0.921251647436803	0.571792587720952	1.39341919871599	0.467614083351063	0.638591558944136	0.861631840356134
HSPC_502	0.450938990964681	0.333743790940308	1.2599110783611	1.46856587486016	0.315495002646422	1.57366468002813	0.337702960605817	0.403192097131102	0.719045296547624
HSPC_503	0.978605974416459	0.496824709362049	1.10678471223212	0.154818469948455	0.240646451375684	-0.0221170178464681	1.03734776071871	0.767273962955954	0.683973081908539
HSPC_504	0.708441023453997	0.333515818589734	0.985737322283626	0.241417103969303	0.639805329099165	0.263683871284195	0.572815909951592	0.729798524446272	0.790283869366705
HSPC_505	0.753551437736279	0.757058463213363	1.32581868987229	0.821304277982492	0.303789943020392	0.112531866242472	0.646499542795649	0.745818811328711	1.05653090255234
HSPC_506	0.697910700006727	0.223131306558073	1.04591138570398	0.437413513786078	0.541524096416157	0.185608462687833	0.58031722215772	0.697100395466789	0.634620290750571
HSPC_507	0.962752914580923	0.372399139517497	1.27225390966642	0.0709052292609466	0.591961703628861	0.278589682899958	0.926073081870679	0.713436396124709	0.638966620747138
HSPC_508	0.83313851787581	0.996905694483674	1.27564430249344	0.314036601053793	0.298472430704569	0.363098796039856	1.07173759626553	0.763763552308914	0.653517195549029
HSPC_509	0.444596209594832	0.373333521741843	1.26227348799985	1.23269333176447	0.218169550305502	0.927267890828617	0.235974794000548	0.71241864195622	0.768330039276596
HSPC_510	0.545023441642057	0.702996685715186	1.6334845191225	1.41897746257536	0.398516610664853	1.0295811752215	0.356028674631154	0.791029367031673	0.890394455806664
HSPC_512	0.56663386427442	0.995705389909801	1.73128120839753	0.643039103665299	0.286439407951709	0.820314221178933	0.45098730475142	0.446418642607077	0.659835413281936
HSPC_514	0.589138686713873	0.660412753256611	1.46860225739019	1.26265883460598	0.182371831407942	0.312934905742847	0.368505084815525	0.453050028278704	1.04668111993564
HSPC_515	0.522699563306073	0.347080503686371	0.981949373401562	0.326650308517433	0.304984527599391	0.0980684583920459	1.04259299805505	0.756930055013154	0.82541524761659
HSPC_516	0.926974802835221	0.555217134517951	1.1316998679485	0.20296205432707	0.424946869417241	0.113797920564053	1.31811757656252	0.329787457322928	0.75012083746305
HSPC_518	0.501636011997814	0.508780086306225	1.33806220670285	0.440181388780499	0.382560054286626	0.146488184720344	0.489360649096073	0.42146627228387	0.63617941661921
HSPC_520	0.306483481281573	0.682300616757844	1.41253702428957	1.08759689612397	0.308898244953849	0.924987470534207	0.308949664180879	0.424777133495169	0.911901165338756
HSPC_521	0.331113085476259	0.583193970153054	1.42387919540406	1.2154079824399	0.22808095148288	0.228982083810018	0.288375241637257	0.755775468126098	1.03582039798941
HSPC_522	0.713949176279899	1.14859002601467	1.32307906466881	0.683910401426792	0.776169584928427	0.706077051505463	0.720167998783113	0.764422754504289	1.27953868730949
HSPC_523	0.523670261974696	0.527535627097394	1.44165582973259	1.25148668862903	0.284646243054661	0.180458407431996	0.391546371566956	0.555323298889156	0.938660757291537
HSPC_524	0.542798630966426	0.917562079419973	1.41498491776755	0.803876829045962	0.465172319900156	0.141832871526914	0.478380958301632	0.588509701042572	0.728868906443715
HSPC_526	0.748423416510716	0.236383599556221	1.53224320240024	0.541928225331399	0.424343905075613	0.216589227365632	0.453644956391657	0.381427934134827	0.668179357044957
HSPC_527	0.752480938690266	0.146263283186921	1.13020602760887	0.219029639898946	0.37167642261599	0.363062063030069	1.22732243653205	0.520966076195052	0.712677786616412
HSPC_528	0.883266452407757	0.568424581893006	1.17753132401089	0.711701979756747	0.561724716050904	0.326398923000385	1.02829880157036	0.724164408827662	0.823793951265192
HSPC_530	0.795524045510139	0.355251218410018	1.18349465323514	0.00902667109516475	0.390455308888143	0.165128365716698	1.34906290124143	0.430589378676521	0.696011954655872
HSPC_532	0.459901220684464	0.866537548761042	1.30312674368141	1.12510065971486	0.147228870716762	1.10969210459383	0.432644307243632	0.506748916543737	0.82181329463121
HSPC_533	0.529261137450043	0.563164588746053	1.33827895490785	1.47884796053716	0.209701313018402	0.535341214745785	0.291470314463335	0.646406208122229	1.16126775731065
HSPC_534	0.484461410697294	0.139724991867024	0.86273850801499	0.232046936084028	0.523594212022548	0.335351217085114	1.16106222457024	0.472708703790914	0.663197395941586
HSPC_535	0.461813975803643	1.12637330520041	1.45695909098985	0.298354981664287	0.165980622999651	0.80508532165038	1.39214761612272	0.634067142861662	0.662881506936333
HSPC_537	1.1047122709349	0.916483274600353	1.28923889593911	0.549427148281632	0.243462593506229	0.239156878346028	0.586336897393514	0.622875092942245	0.636941711839949
HSPC_538	0.682211582172323	1.09880583094464	1.51982796995844	0.863083670486426	0.457238043539125	0.3769780142445	0.66641966196782	0.766558237470989	0.712300410314302
HSPC_539	0.705551290813942	0.551559369039428	1.16412712721841	0.537074753700799	0.431431599872762	0.165646829243872	0.639003851842774	0.659007013578585	0.804183785472548
HSPC_540	0.839855805386125	0.399619205330014	0.846432299443131	0.261375214394143	0.395906258022993	0.331782725332219	0.635378876080814	0.525936483046116	0.622167908193495
HSPC_541	0.577849878827427	1.22583480220171	1.41036680992904	0.243035300342733	0.362170062691245	0.275958271006818	1.42774776712956	0.777042450104928	0.670454287037228
HSPC_543	0.764206636351634	0.974184839641135	1.21634427603381	0.769153334892057	0.265287040593131	0.322774118625514	1.05251338563519	0.680530703279809	0.821697648653317
HSPC_544	0.553630921065855	0.585436206286219	1.19880787539623	0.655307107062677	0.342007416352002	0.307412988468184	0.570156317616443	0.787796510256855	0.720600714259703
HSPC_545	0.344098882419683	0.821579741142763	1.39650696704186	1.31911873824325	0.136526941741204	0.493376705179093	0.361587655063458	0.309373147034114	0.919755733931483
HSPC_546	0.364978499222401	0.259209041584772	1.19071899817897	1.63861159929334	0.323828204711661	1.29044596466665	0.225795557906796	0.410243945038792	0.842204728898829
HSPC_547	0.358648045143167	0.818154694012241	1.29856737938458	1.17719030848918	0.17011624281904	0.552221110852133	0.217231404878907	0.441062427241469	0.756030394775006
HSPC_548	0.63125518543549	0.844682659706086	1.35075438883494	1.10811619154552	0.435551417404853	0.193445323286693	0.6364222139284	0.795200965462151	0.758418057806375
HSPC_549	0.556834043848955	0.423259879600325	1.15622366631716	1.29637345884264	0.273065377799361	0.0165516252700426	0.358963592864049	0.639748478590101	0.845838084314209
HSPC_550	0.780293806900401	0.771680211946544	1.22653916561095	0.422878830753481	0.377665654584081	0.132104265886348	0.876291082071435	0.479533123912147	0.764729857064922
HSPC_551	0.857845643166316	1.00087452292981	1.18835792980885	0.137235817532279	0.254667272816254	0.381408034766017	0.884921546387932	0.635059993855472	0.882898322402049
HSPC_552	0.428104274756442	0.661930979572532	1.39682776083602	0.864838444792687	0.376497490949379	0.297437087102941	0.336083425276799	0.534559136274381	0.758182445591498
HSPC_553	0.701917015081545	0.417909505146188	1.43477188986564	0.698290869044446	0.674873937810013	-0.0122686462404633	1.36107107240679	0.572350142877256	0.698247392417089
HSPC_554	0.341021435492575	0.578521493677411	1.14783577837718	1.48923963276686	0.115965201484051	0.571089535279036	0.350686939760244	0.371450562945529	1.21263381692222
HSPC_555	0.939191124558432	0.293908996761474	1.31616279633554	0.269226854732346	0.415412757619242	0.23949015860754	0.614120478046011	0.570437504041682	0.682728261831724
HSPC_556	0.365828948892888	0.418025243922363	1.07662262251994	1.58284132958896	0.184434197994392	1.64718019510932	0.336033635061416	0.635615832478383	1.38768520656247
HSPC_557	0.848262313629861	0.467377173411832	1.14412402686606	0.0459728572783319	0.37570221851635	0.162339237366845	0.996131718421325	0.718382748958934	0.623066315113054
HSPC_559	0.469803493138135	0.868925614593467	1.61334205383726	0.374457430603018	0.347739821650982	0.576278777515935	0.332675933225013	0.653591177029246	0.683402464913565
HSPC_560	0.92778949242821	0.354668717148838	1.2452429588377	0.299679122562101	0.287870035263175	0.233344799009329	0.474986003825098	0.658543511038231	0.825667660427218
HSPC_562	0.985385692510105	0.336271691071465	1.13566078694998	1.16710844020693	0.502877390110916	0.265745940296411	0.424235385805691	0.777798434332258	0.991558919343101
HSPC_563	0.708281840974134	-0.11008624124422	1.24085354203588	0.124267322660571	0.649585215640965	-0.0880614192455604	1.25505545447298	0.614373452208567	0.8363353114348
HSPC_566	0.606942094050857	0.325815058572948	1.08772525237884	0.479318489413275	0.815939715479724	0.244623633749526	0.647936842665496	0.697613772719915	0.748575493547904
HSPC_567	0.781430634610406	0.718809399260384	1.03508293456633	0.200607789868658	0.291907300800453	0.56151291728828	1.17613066763889	0.720632733706609	0.79037740328918
HSPC_568	0.83284019172243	0.809785671371408	1.24544209359141	0.416744000883048	0.448899555878638	0.243566857007654	0.721617090202718	0.789472302068166	0.929734656089395
HSPC_569	0.614286210149306	0.767974732530787	1.33447599107316	1.11153201799793	0.189512792342118	0.184791994581438	0.831466053944074	0.780172826590425	0.653072845069944
HSPC_571	0.807515702993944	0.153001157809109	1.01443254408567	0.125232694527162	0.630142387166036	0.151324085814741	0.837475365760444	0.777960902423821	0.957993232974134
HSPC_573	0.723318018871791	0.283448896317931	1.24023837206704	0.932319014103993	0.510237944998507	0.280334013215953	0.904522005222151	0.746314805952031	0.630598037176129
HSPC_574	0.626662733019799	0.732592170300023	1.282666437979	0.238466773313141	0.553448813732507	0.161154813415547	1.11539059458504	0.444370533528549	0.66011369546993
HSPC_575	0.836743171891108	0.653585856369791	1.14917966300263	0.198359633205394	0.541792151760402	0.494519138228736	0.512745390796456	0.71555362056364	0.738038000422763
HSPC_576	0.649714827750647	1.00387663771076	1.35710309008764	0.2414037377087	0.102505347943265	0.946339261751938	0.356027864333073	0.406079381850188	0.755038854228182
HSPC_577	0.602870357003414	0.260644679361844	1.16563296373176	0.484743245858944	0.515514810610901	0.451215007139756	1.08300446382566	0.405966191472895	0.637092932931219
HSPC_578	0.480594919450016	0.332736740093414	1.3559810124427	1.20838353118563	0.467979276780508	1.28921416705516	0.438385558639989	0.180712022913746	0.823142504136294
HSPC_579	0.649354962992903	0.566327433859295	1.04223453865614	0.139868249420119	0.579728305910637	0.258930561014893	1.03113891033974	0.626453302070598	0.797952427198922
HSPC_580	0.890652161279518	0.594281775600001	1.44484080232582	0.495007564387503	0.272658643425332	-0.0292009818536642	1.13477040083086	0.632342828867756	0.95842665699669
HSPC_582	0.483471492715709	0.116226593230764	1.04238510422229	0.156057119691446	0.710735911086473	-0.003352743139581	1.03900550601976	0.343693293406937	0.741703893968898
HSPC_584	0.671893009562344	0.386195510619193	0.956224702827203	0.685667951713087	0.652588360915115	0.329505159165386	1.00053311932451	0.799410852486376	0.727098181423868
HSPC_585	0.56701897801002	0.517745117903347	1.13934827538972	1.26363355213721	0.230140423037215	0.206542535593817	0.257330678675554	0.573779363809176	0.939602033183196
HSPC_586	0.694645071257117	0.565222910497583	1.31216311575708	0.250480593529063	0.532327995604034	0.315806850881244	0.951449685147308	0.425289660658562	0.667373744145054
HSPC_589	0.284938018154121	0.680900555934498	1.43543409872287	0.896585997880761	0.275930985864128	0.891090146346654	0.311520178435715	0.512608025671544	0.729698542791242
HSPC_590	0.35986100113619	0.87361424251297	1.15567601429054	1.32811666108128	0.0571119975943963	1.49279366091429	0.329127435517166	0.209898421029472	0.755848369240546
HSPC_592	0.976097847696949	0.97781419470742	1.13772925141432	0.134570175312923	0.290343916871802	0.26694664116737	0.4351314033217	0.501921598976363	0.824100398391832
HSPC_593	0.6586242178062	0.40844561810183	1.32815069280832	1.05186452754789	0.310859681904544	-0.000131607465047257	0.547942642349449	0.625300208453369	0.867590859639451
HSPC_594	0.624890924839468	0.749586105518551	1.39740415598161	0.528294185848879	0.172217230887699	1.29230854269229	0.328699104352713	0.426653270580959	0.78468390325772
HSPC_595	0.320537056447184	0.414348704782368	1.04373566155916	1.50620750210455	0.308366969492801	1.52357465063434	0.281764750972745	0.383000717904918	1.07440263100606
HSPC_596	0.540761574824624	0.787598897982546	1.24910779411184	0.66710168905092	0.464218826983448	0.131294414273925	0.453662645344046	0.709125654303075	0.647365982853879
HSPC_597	0.350269705287165	1.13225084865581	1.21813767437887	0.942671119440655	0.191802001322975	1.22547460560854	0.356263474402919	0.405355452061176	0.891590669615522
HSPC_598	0.513038724638445	0.913879952193932	1.04116778594259	1.53767176398616	0.0359691080953548	1.4506298430494	0.355509526193238	0.418707530071535	1.35580930048386
HSPC_599	0.701108572885032	0.797282117763928	1.38770072875574	0.477059957087251	0.263968015344008	0.210745106804061	0.571999779321601	0.747492666656205	0.677886421878491
HSPC_600	0.545206115049052	0.414506963650508	0.889074730266475	0.531117030213186	0.567342619684204	-0.0426915687988676	1.24841102462047	0.726037315427824	0.713127248636243
HSPC_601	0.654633311506164	0.555298354767523	1.28003580188536	-0.0337384562549309	0.542776247639926	0.62357232939303	1.04478885583202	0.614615679593345	0.86498173244051
HSPC_602	0.635088605518557	0.873832192032639	1.42179314153808	0.758714441950644	0.340845922011815	0.672358977971311	1.17833202927434	0.75450846261099	0.763180671755096
HSPC_603	0.6870702148235	0.160477463382562	0.892626965445228	0.17561561345076	0.62855603661621	0.0659400503694372	1.25149319452046	0.732941437976228	0.742348318444998
HSPC_604	0.575774366554374	0.967579913628053	1.36426841741061	0.725988770986159	0.161167860723803	0.294325341115938	0.494617690359683	0.790959788433129	0.641653000385648
HSPC_606	0.48906856197491	0.820541344569722	1.28061830591215	1.34596333976072	0.0137144121456076	0.414059960411262	0.323495264781558	0.720084923900087	1.11256034206332
HSPC_607	0.82330020197057	1.26453202043092	1.42215374525528	0.79868440583134	0.188432021200667	0.439207516497324	0.919115481780134	0.781301410072167	0.701888158990351
HSPC_608	0.591973764548915	0.959578757108308	1.04845742771075	0.38264998898172	0.0505704478590592	0.164544713847716	1.28434441030672	0.499492982554185	0.663147029899004
HSPC_610	0.862228456734588	1.38367712137961	1.38378763565209	0.639701076248943	0.222466937415783	0.335638087318435	1.23758590321267	0.773996850045364	0.686149837945608
HSPC_612	0.594734505956759	0.358847584063769	1.31643893629762	0.590377448838681	0.378809007107348	-0.0521233106278999	0.859664170187405	0.68763219357854	0.688027642080972
HSPC_613	0.453896067263857	0.650342662437708	1.56324640374871	0.791640408022685	0.223561268249269	1.31765125857037	0.31355505103691	0.168952136858428	0.725311226084384
HSPC_614	0.700874264272431	0.488123595503601	1.49634198396866	0.450203018278215	0.486273005099027	0.434583821085977	0.800974809467648	0.755805982797356	0.817777352597805
HSPC_615	0.563413970278194	1.0612321625142	1.61087338874122	0.865597390574274	0.294014095482816	0.25447141069012	0.473083898968447	0.360545999293827	0.838110570473296
HSPC_617	0.926499021546978	0.456068801932887	1.43903736806679	0.345745100974818	0.595200049397085	-0.124209690254468	0.949663739030903	0.429258998709179	0.701535916704035
HSPC_618	0.963224706646424	0.65220108525915	1.13723463928962	0.421343571601379	0.41104657003134	0.366888751489292	0.752057816516655	0.771769899634538	0.805900577872001
HSPC_620	0.627836183583363	0.578349330104788	1.15498620105387	0.211629066758421	0.466031640864159	0.227509648940263	1.19491164809327	0.381628087326142	0.811053345939806
HSPC_623	0.714209845157163	1.19370846196492	1.1599722568824	0.309145287115372	0.151875147389148	0.433850422552121	0.749066738116881	0.677796405822958	0.792078253382656
HSPC_624	0.7517694092	0.601202026890079	1.10762763203014	1.10199102641249	0.441161986327646	0.507017587994098	0.577066005008949	0.798353268719737	0.81478968583758
HSPC_625	0.744872019285259	0.95745720088214	1.17510778515006	0.466547116710977	0.432912775814263	0.452214706519143	0.712243295365277	0.746333846303578	0.823610215031216
HSPC_626	0.548283228886636	0.702652661062085	1.06921770417934	1.03181964105564	0.218633767813507	0.319481720593236	0.340305261046978	0.76457654327522	1.11007440975403
HSPC_627	0.666458810879015	0.523900050819764	1.21414319255808	0.151602301192743	0.645355567209586	0.0767141989596002	1.28502784918677	0.433421764628569	0.732648663607758
HSPC_628	0.775864231082227	0.504195620701288	1.21636260209678	0.423025948215934	0.769239265196707	0.0464908346692883	0.857565646264674	0.553586063436856	0.72336192865001
HSPC_629	0.690822605770461	0.501812191828283	1.27955895941314	0.571818087294843	0.572004749196923	0.256710603689518	1.19874892088047	0.573420587315105	0.700461091218327
HSPC_630	0.780138226044655	0.770301852926911	1.24569065969531	0.439832180304408	0.349730488761149	0.127357558195374	0.626179112227361	0.716891375689308	0.871391749099437
HSPC_631	0.656424169387384	1.26377154957647	1.35785132636714	0.0675741522558828	0.0587275603249034	0.334913099306916	0.572924989359396	0.614753637383409	0.901938204089573
HSPC_633	0.724085720508411	0.203705426195032	1.14386699633247	0.353407695771951	0.728876977348954	0.3716369775523	1.19409176020433	0.667431768703071	0.874698154363688
HSPC_634	0.95203565157724	0.767668267211294	1.06343057752738	0.28376943018187	0.297903786483666	0.379392795968876	0.863699962968209	0.774917181789751	0.62187361768447
HSPC_635	0.809509110472898	0.939613646156948	1.39881420170317	0.590600963222231	0.165009677198133	0.78340142976446	0.523003103569036	0.69038150117784	0.737518710666703
HSPC_636	0.88220623149992	0.525962416532052	1.01361451779287	0.326652371145331	0.394010893542304	0.445540456846926	0.834353671026999	0.624208024710511	0.773686312754724
HSPC_637	0.722278308526949	1.01339134049573	1.18707003839022	0.869647149242861	0.291106904167197	0.408471690694366	0.643922312668571	0.752826017739395	0.637148199021454
HSPC_638	0.686644399916012	1.07010539995021	1.51178122304441	0.621790845814173	0.297191718769367	0.0360496986096981	1.43406609758723	0.795937370914951	0.628877673990216
HSPC_639	0.426336698786807	1.18617873811262	1.56972840776783	1.47714214611587	0.272216728151814	0.828398321183139	0.609276894223409	0.7084182921529	1.11837767809087
HSPC_640	0.566282334150136	0.297143417684605	1.26524382103012	0.685830543413788	0.331614927879781	1.2528820775093	0.243975592711298	0.558167909173185	0.697681589355169
HSPC_641	0.41881767530823	0.703918631796549	1.43579088478595	0.741888252345108	0.309360033415641	0.673232001588091	0.384430472058742	0.53590607759057	0.734139989825684
HSPC_643	0.63129752077448	0.428593361816059	0.854128143812483	0.106426030153474	0.519990491669929	0.0445636084135026	0.676470665127777	0.79698091661304	0.809593687063738
HSPC_644	0.530839021245966	1.21739636181554	1.25044451161197	0.651893761434736	0.454544549572452	0.438149487811687	1.24963067393869	0.641921416323151	0.882313377858
HSPC_645	0.763120581725276	0.581143259750496	1.22157160270814	0.41858749517611	0.467942745709648	0.228952327492959	0.965581510688739	0.751312379242642	0.677126474417323
HSPC_646	0.622774511007487	1.33472221993099	1.02826693196076	0.729359358521033	0.255504838026542	0.594493142880557	0.826871169284783	0.778808431957073	0.704638925847044
HSPC_648	0.507649702176007	0.333387405850062	1.25400174810895	0.155693713603388	0.459144227881293	0.0267268892663307	0.407513311694027	0.72138466805381	0.750312566992495
HSPC_649	0.782302351335638	0.750478065733745	1.38359324321034	1.01014768444966	0.367964380846952	-0.0587725379862498	0.476059857823278	0.792582869996456	0.767503431500547
HSPC_651	0.77096396930688	0.584813041227767	1.03818396261215	0.246197120704251	0.47770438616684	0.0387591198471552	0.472007301984207	0.639188572250886	0.910791874208289
HSPC_652	0.384612806839887	0.723741140944094	1.458902069698	1.62064758730675	0.0951690645267226	0.66283810596575	0.32635709952311	0.547060791405275	1.21679758467397
HSPC_654	0.753230383389051	0.884245378951418	1.60306072105449	0.27871795581444	0.411128086391189	0.151646173812948	0.298665513868022	0.649541956366422	0.809917513774569
HSPC_656	0.610652602816853	0.424061725188159	1.24176154867322	0.316980272316449	0.60401393021889	0.133576606321295	1.10255026424397	0.74718337449784	0.693107251654566
HSPC_657	0.670721653966906	0.652603129363243	0.877839673192102	0.0186470793197935	0.411430843107018	0.206942598728467	1.17181385777316	0.397258270898004	0.646481802953377
HSPC_658	0.757300283260784	0.604758358125982	1.15730152541652	0.451576089596217	0.448112306923618	0.164956674070415	1.10635048725684	0.532479921037722	0.667434940625602
HSPC_660	0.577798091090369	0.845997560765481	1.43078340338525	1.32033359413022	0.317794511969903	1.58370715288095	0.352567210489083	0.329527815144598	0.644888745570605
HSPC_661	0.679908766007359	0.552224322937485	1.35210184099855	0.757593947278321	0.289060757173984	0.707107045871146	0.415580389642452	0.537953175354925	0.990154162016066
HSPC_662	0.597772821005352	0.86237549052419	1.48731710287066	1.30684223434236	0.434534429656711	0.765118663572923	0.468891863859962	0.77636624746956	0.724836428808923
HSPC_663	1.2925383579726	0.582157767021051	1.08171740223046	0.077278186162612	0.199217962445667	0.249698226673713	1.40950094616848	0.442418547288192	0.769783196986751
